date,tmean_c_llang,tmin_c_llang,tmax_c_llang,p_mm_llang,rh_mean_pct_llang,wind_speed_mean_ms_llang,sw_in_mean_wm2_llang,tmean_c_quil,tmin_c_quil,tmax_c_quil,p_mm_quil,rh_mean_pct_quil,wind_speed_mean_ms_quil,sw_in_mean_wm2_quil,elev_a_m,elev_b_m,delta_t_c,lapse_rate_c_per_100m
2019-11-12,,,,0.0,,,,7.5625,2.128,15.247,0.0,84.89583333333333,0.8079166666666667,,3850.0,3600.0,,
2019-11-13,,,,0.0,,,,7.954750000000001,0.742,17.439,0.0,74.77916666666667,1.5737916666666667,,3850.0,3600.0,,
2019-11-14,,,,0.0,,,,8.254083333333334,5.437,15.509,0.6000000000000001,88.0,1.217125,,3850.0,3600.0,,
2019-11-15,,,,0.0,,,,7.928999999999999,5.796,13.088,0.8,91.40833333333336,0.8289583333333334,,3850.0,3600.0,,
2019-11-16,,,,0.0,,,,7.741541666666666,4.35,15.557,0.0,82.32083333333334,1.71025,,3850.0,3600.0,,
2019-11-17,,,,0.0,,,,7.129708333333333,3.089,17.32,0.0,81.83333333333333,0.7765416666666667,,3850.0,3600.0,,
2019-11-18,,,,0.0,,,,8.232041666666666,3.932,15.724,0.0,75.675,1.04925,,3850.0,3600.0,,
2019-11-19,,,,0.0,,,,6.933416666666666,1.751,13.064,0.0,75.92916666666666,1.5528333333333333,,3850.0,3600.0,,
2019-11-20,,,,0.0,,,,7.795750000000001,1.317,13.425,0.0,69.68333333333334,1.7942916666666668,,3850.0,3600.0,,
2019-11-21,,,,0.0,,,,8.529666666666666,4.194,14.122,0.2,71.15833333333333,1.4899583333333333,,3850.0,3600.0,,
2019-11-22,,,,0.0,,,,7.361583333333333,2.823,14.577,0.2,83.80416666666666,0.7344583333333333,,3850.0,3600.0,,
2019-11-23,,,,0.0,,,,7.679708333333334,2.423,13.233,0.0,78.82916666666667,0.8709166666666666,,3850.0,3600.0,,
2019-11-24,,,,0.0,,,,7.570333333333333,3.643,12.413,0.0,82.05833333333334,0.9443333333333332,,3850.0,3600.0,,
2019-11-25,,,,0.0,,,,7.650958333333333,2.37,15.103,0.0,80.675,1.05975,,3850.0,3600.0,,
2019-11-26,,,,0.0,,,,9.348666666666666,2.262,16.915,0.0,72.0625,0.8917916666666666,,3850.0,3600.0,,
2019-11-27,,,,0.0,,,,8.955458333333334,4.141,17.225,0.0,77.85833333333333,0.8604166666666666,,3850.0,3600.0,,
2019-11-28,,,,0.0,,,,7.750625,4.089,15.008,0.0,89.35000000000001,0.503625,,3850.0,3600.0,,
2019-11-29,,,,0.0,,,,8.610666666666667,2.021,15.581,0.0,84.19166666666666,1.1541666666666666,,3850.0,3600.0,,
2019-11-30,,,,0.0,,,,8.360666666666667,5.102,15.7,0.2,85.03333333333333,1.05975,,3850.0,3600.0,,
2019-12-01,,,,0.0,,,,8.67675,4.011,15.772,0.4,84.92083333333333,1.01775,,3850.0,3600.0,,
2019-12-02,,,,0.0,,,,7.941,4.766,14.361,0.2,88.89583333333333,1.0282916666666668,,3850.0,3600.0,,
2019-12-03,,,,0.0,,,,6.7405,3.301,11.613,0.6000000000000001,90.325,0.4091666666666667,,3850.0,3600.0,,
2019-12-04,,,,0.0,,,,7.260833333333333,4.999,13.064,0.6000000000000001,88.85416666666667,0.6085416666666666,,3850.0,3600.0,,
2019-12-05,,,,0.0,,,,7.368166666666667,4.74,13.161,0.2,90.875,1.03875,,3850.0,3600.0,,
2019-12-06,,,,0.0,,,,6.891291666666667,5.05,12.582,0.0,92.25833333333333,1.1856666666666666,,3850.0,3600.0,,
2019-12-07,,,,0.0,,,,7.478916666666667,2.236,13.978,0.2,85.32916666666667,1.02825,,3850.0,3600.0,,
2019-12-08,,,,0.0,,,,6.940041666666667,4.428,12.558,0.0,90.65,0.6085833333333334,,3850.0,3600.0,,
2019-12-09,,,,0.0,,,,7.237333333333333,4.74,14.002,0.6000000000000001,91.0125,0.9862916666666668,,3850.0,3600.0,,
2019-12-10,,,,0.0,,,,7.819208333333333,5.024,13.762,0.4,87.8625,0.6505833333333333,,3850.0,3600.0,,
2019-12-11,,,,0.0,,,,7.057125,3.485,14.84,0.4,90.43333333333334,0.37775,,3850.0,3600.0,,
2019-12-12,,,,0.0,,,,5.720791666666667,2.903,9.312,0.8,95.51666666666668,0.461625,,3850.0,3600.0,,
2019-12-13,,,,0.0,,,,6.309541666666667,3.906,10.247,0.2,94.22083333333336,0.6924583333333333,,3850.0,3600.0,,
2019-12-14,,,,0.0,,,,6.2495,4.636,9.928,0.6000000000000001,96.91666666666669,0.4931666666666667,,3850.0,3600.0,,
2019-12-15,,,,0.0,,,,7.288125,4.22,13.666,0.4,90.54583333333332,0.828875,,3850.0,3600.0,,
2019-12-16,,,,0.0,,,,6.878916666666666,2.503,14.433,0.4,91.62083333333334,0.5770833333333333,,3850.0,3600.0,,
2019-12-17,,,,0.0,,,,7.237291666666667,2.717,12.751,0.0,90.28333333333336,0.9967916666666669,,3850.0,3600.0,,
2019-12-18,,,,0.0,,,,7.036625,5.616,10.883,0.2,94.7875,1.02825,,3850.0,3600.0,,
2019-12-19,,,,0.0,,,,7.611458333333334,5.411,11.297,0.4,93.34166666666664,1.0282916666666666,,3850.0,3600.0,,
2019-12-20,,,,0.0,,,,7.968666666666667,5.565,14.314,0.6000000000000001,90.16666666666669,0.4721666666666666,,3850.0,3600.0,,
2019-12-21,,,,0.0,,,,8.578875,4.089,16.463,0.2,85.07916666666667,1.3325833333333332,,3850.0,3600.0,,
2019-12-22,,,,0.0,,,,7.889791666666666,3.116,17.249,0.2,85.4875,1.206625,,3850.0,3600.0,,
2019-12-23,,,,0.0,,,,7.506666666666667,2.477,15.7,0.2,86.77916666666665,1.2380833333333332,,3850.0,3600.0,,
2019-12-24,,,,0.0,,,,7.724291666666667,4.532,14.242,0.4,87.05,0.440625,,3850.0,3600.0,,
2019-12-25,,,,0.0,,,,7.856666666666666,3.433,15.247,0.0,86.66666666666667,0.8079166666666667,,3850.0,3600.0,,
2019-12-26,,,,0.0,,,,8.167583333333333,3.089,16.773,0.0,83.85833333333333,1.3010833333333334,,3850.0,3600.0,,
2019-12-27,,,,0.0,,,,8.965291666666667,3.749,16.01,0.0,87.6375,1.3115416666666666,,3850.0,3600.0,,
2019-12-28,,,,0.0,,,,7.984291666666667,4.999,14.146,0.4,92.15,0.7134583333333334,,3850.0,3600.0,,
2019-12-29,,,,0.0,,,,8.079416666666667,5.154,13.497,0.2,93.99583333333334,1.1121666666666667,,3850.0,3600.0,,
2019-12-30,,,,0.0,,,,7.818416666666667,6.204,12.34,0.2,94.29583333333332,0.8393333333333333,,3850.0,3600.0,,
2019-12-31,,,,0.0,,,,8.631833333333335,3.301,14.457,0.2,87.45,1.2590416666666666,,3850.0,3600.0,,
2020-01-01,,,,0.0,,,,8.731583333333333,6.0,14.481,0.0,90.78333333333336,1.80475,,3850.0,3600.0,,
2020-01-02,,,,0.0,,,,7.776416666666667,5.36,11.929,0.0,88.84166666666665,1.1122083333333332,,3850.0,3600.0,,
2020-01-03,,,,0.0,,,,9.483625,4.48,16.249,0.0,76.23333333333333,1.0912083333333331,,3850.0,3600.0,,
2020-01-04,,,,0.0,,,,7.7121666666666675,5.257,12.63,0.0,90.45,0.6610833333333334,,3850.0,3600.0,,
2020-01-05,,,,0.0,,,,7.646041666666666,3.564,13.93,0.0,88.7625,1.6367916666666666,,3850.0,3600.0,,
2020-01-06,,,,0.0,,,,8.476125,3.485,15.772,0.0,86.56666666666666,1.878083333333333,,3850.0,3600.0,,
2020-01-07,,,,0.0,,,,8.489166666666668,0.852,16.868,0.0,69.72083333333333,1.710208333333333,,3850.0,3600.0,,
2020-01-08,,,,0.0,,,,8.108208333333332,1.751,16.272,0.0,68.7,1.64725,,3850.0,3600.0,,
2020-01-09,,,,0.0,,,,8.918583333333332,2.021,16.225,0.0,70.06666666666666,1.8047083333333331,,3850.0,3600.0,,
2020-01-10,,,,0.0,,,,8.505541666666668,2.53,15.485,0.0,70.91250000000001,1.8885833333333333,,3850.0,3600.0,,
2020-01-11,,,,0.0,,,,8.299999999999999,1.588,16.63,0.0,70.61666666666666,1.4165833333333333,,3850.0,3600.0,,
2020-01-12,,,,0.0,,,,9.29775,2.877,15.557,0.0,66.63333333333334,1.9619583333333332,,3850.0,3600.0,,
2020-01-13,,,,0.0,,,,9.516458333333334,4.636,17.249,0.0,70.26666666666667,1.2800416666666667,,3850.0,3600.0,,
2020-01-14,,,,0.0,,,,8.903041666666667,3.643,16.677,0.2,80.03333333333333,1.3640416666666668,,3850.0,3600.0,,
2020-01-15,,,,0.0,,,,8.637958333333334,3.854,16.844,0.0,80.75833333333334,0.6504583333333332,,3850.0,3600.0,,
2020-01-16,,,,0.0,,,,8.119083333333334,3.274,14.888,0.0,79.68333333333334,1.3744583333333331,,3850.0,3600.0,,
2020-01-17,,,,0.0,,,,10.167958333333331,5.205,14.29,0.0,61.03333333333333,2.5391666666666666,,3850.0,3600.0,,
2020-01-18,,,,0.0,,,,9.803583333333334,7.87,14.314,0.0,66.04583333333333,3.01125,,3850.0,3600.0,,
2020-01-19,,,,0.0,,,,10.052375,5.898,15.652,0.0,65.89583333333333,2.161375,,3850.0,3600.0,,
2020-01-20,,,,0.0,,,,8.287708333333333,5.102,16.225,0.0,84.77083333333333,0.818375,,3850.0,3600.0,,
2020-01-21,,,,0.0,,,,7.058708333333333,3.827,12.799,0.2,88.49583333333334,0.7240000000000001,,3850.0,3600.0,,
2020-01-22,,,,0.0,,,,8.492833333333333,3.67,15.461,0.2,88.00416666666666,1.7627499999999998,,3850.0,3600.0,,
2020-01-23,,,,0.0,,,,9.085208333333334,5.693,15.008,0.0,85.72916666666667,1.7732083333333335,,3850.0,3600.0,,
2020-01-24,,,,0.0,,,,7.667833333333333,5.591,12.727,0.4,93.04583333333332,1.7208333333333332,,3850.0,3600.0,,
2020-01-25,,,,0.0,,,,6.926583333333333,4.947,10.883,0.6000000000000001,94.675,1.1961666666666666,,3850.0,3600.0,,
2020-01-26,,,,0.0,,,,7.065416666666667,3.801,12.437,0.2,91.16666666666669,1.08075,,3850.0,3600.0,,
2020-01-27,,,,0.0,,,,8.640875,4.063,16.606,0.0,83.92916666666666,1.269625,,3850.0,3600.0,,
2020-01-28,,,,0.0,,,,7.552125,1.859,16.82,0.2,83.49583333333334,1.175125,,3850.0,3600.0,,
2020-01-29,,,,0.0,,,,7.285166666666666,2.101,13.666,0.6000000000000001,91.3125,1.3851666666666669,,3850.0,3600.0,,
2020-01-30,,,,0.0,,,,8.024916666666668,2.584,15.843,0.0,90.03750000000001,1.080833333333333,,3850.0,3600.0,,
2020-01-31,,,,0.0,,,,8.984458333333334,5.796,16.796,0.0,86.67083333333333,1.206625,,3850.0,3600.0,,
2020-02-01,,,,0.0,,,,8.468166666666667,5.668,14.385,0.6000000000000001,87.74166666666667,0.9548333333333332,,3850.0,3600.0,,
2020-02-02,,,,0.0,,,,8.778291666666666,6.077,14.936,0.0,90.09583333333336,1.12275,,3850.0,3600.0,,
2020-02-03,,,,0.0,,,,7.957916666666667,5.462,13.522,0.8,89.90416666666665,1.0911666666666666,,3850.0,3600.0,,
2020-02-04,,,,0.0,,,,7.738333333333333,3.643,14.721,0.4,90.8125,0.7345416666666668,,3850.0,3600.0,,
2020-02-05,,,,0.0,,,,8.002208333333334,5.719,14.697,0.2,92.40416666666664,0.6610416666666666,,3850.0,3600.0,,
2020-02-06,,,,0.0,,,,7.32825,3.116,12.292,0.2,91.425,0.902375,,3850.0,3600.0,,
2020-02-07,,,,0.0,,,,8.362208333333333,5.975,12.92,0.2,92.75,1.2800416666666667,,3850.0,3600.0,,
2020-02-08,,,,0.0,,,,7.131374999999999,5.462,10.516,1.0,96.6125,0.7449583333333333,,3850.0,3600.0,,
2020-02-09,,,,0.0,,,,7.754291666666667,3.538,12.847,0.0,87.52916666666665,0.9443333333333334,,3850.0,3600.0,,
2020-02-10,,,,0.0,,,,9.06225,5.539,15.223,0.4,90.79166666666669,1.2065833333333331,,3850.0,3600.0,,
2020-02-11,,,,0.0,,,,9.828375,5.282,18.842,0.0,81.93333333333334,1.385,,3850.0,3600.0,,
2020-02-12,,,,0.0,,,,9.690708333333331,5.05,17.796,0.0,78.3,1.1645833333333333,,3850.0,3600.0,,
2020-02-13,,,,0.0,,,,8.075541666666668,4.947,13.161,0.8,90.0875,0.9337916666666666,,3850.0,3600.0,,
2020-02-14,,,,0.0,,,,8.372708333333334,2.69,17.534,0.2,81.47083333333333,0.8813749999999999,,3850.0,3600.0,,
2020-02-15,,,,0.0,,,,9.35725,2.503,16.987,0.0,79.9875,1.563375,,3850.0,3600.0,,
2020-02-16,,,,0.0,,,,9.030125,4.428,17.32,0.0,84.84583333333333,0.8499166666666667,,3850.0,3600.0,,
2020-02-17,,,,0.0,,,,9.377916666666666,4.246,16.677,0.0,77.2,1.2800416666666667,,3850.0,3600.0,,
2020-02-18,,,,0.0,,,,10.88075,7.015,16.511,0.0,63.5,2.4342916666666667,,3850.0,3600.0,,
2020-02-19,,,,0.0,,,,9.961708333333332,3.116,17.177,0.0,70.96249999999999,1.4689583333333331,,3850.0,3600.0,,
2020-02-20,,,,0.0,,,,9.104875,4.662,15.461,0.0,84.5625,0.7764166666666666,,3850.0,3600.0,,
2020-02-21,,,,0.0,,,,9.510041666666668,5.231,16.701,0.0,83.575,1.741666666666667,,3850.0,3600.0,,
2020-02-22,,,,0.0,,,,7.788208333333333,4.714,12.703,0.0,91.53333333333336,0.8184166666666667,,3850.0,3600.0,,
2020-02-23,,,,0.0,,,,9.229541666666668,2.155,17.724,0.0,79.08333333333333,1.5004166666666665,,3850.0,3600.0,,
2020-02-24,,,,0.0,,,,9.527083333333334,3.906,17.486,0.0,81.0125,1.7732083333333335,,3850.0,3600.0,,
2020-02-25,,,,0.0,,,,9.2995,5.693,16.392,0.0,82.73333333333333,1.9410416666666668,,3850.0,3600.0,,
2020-02-26,,,,0.0,,,,8.331750000000001,5.488,14.409,0.4,84.55416666666666,1.2275833333333332,,3850.0,3600.0,,
2020-02-27,,,,0.0,,,,7.889291666666666,4.947,13.329,0.0,85.2875,0.9442083333333334,,3850.0,3600.0,,
2020-02-28,,,,0.0,,,,8.652791666666667,5.128,15.891,0.2,88.55,1.0073333333333332,,3850.0,3600.0,,
2020-02-29,,,,0.0,,,,8.360583333333333,5.821,15.223,0.6000000000000001,93.53333333333336,1.0807083333333332,,3850.0,3600.0,,
2020-03-01,,,,0.0,,,,7.497958333333333,4.61,11.807,0.2,93.38333333333333,0.703,,3850.0,3600.0,,
2020-03-02,,,,0.0,,,,8.405625,4.298,16.249,0.6000000000000001,88.7375,0.912875,,3850.0,3600.0,,
2020-03-03,,,,0.0,,,,8.8335,3.643,17.558,0.0,82.7375,1.1856666666666666,,3850.0,3600.0,,
2020-03-04,,,,0.0,,,,9.909875,4.818,16.725,0.0,78.79166666666667,1.5739166666666666,,3850.0,3600.0,,
2020-03-05,,,,0.0,,,,9.91575,4.011,17.153,0.0,76.27499999999999,1.6158333333333337,,3850.0,3600.0,,
2020-03-06,,,,0.0,,,,8.586208333333333,5.719,14.649,0.0,88.54583333333333,1.0491666666666666,,3850.0,3600.0,,
2020-03-07,,,,0.0,,,,9.243,4.063,17.344,0.0,83.53750000000001,1.2905416666666667,,3850.0,3600.0,,
2020-03-08,,,,0.0,,,,9.831166666666666,5.745,17.605,0.2,82.6375,0.9128333333333332,,3850.0,3600.0,,
2020-03-09,,,,0.0,,,,9.235083333333334,4.272,16.606,0.2,84.71666666666667,1.1750833333333337,,3850.0,3600.0,,
2020-03-10,,,,0.0,,,,8.897125,2.983,17.653,0.0,81.10416666666667,1.259083333333333,,3850.0,3600.0,,
2020-03-11,,,,0.0,,,,7.59825,3.512,16.082,0.2,85.61666666666667,0.6925,,3850.0,3600.0,,
2020-03-12,,,,0.0,,,,8.140958333333334,5.179,13.353,0.0,84.49166666666666,1.3116666666666668,,3850.0,3600.0,,
2020-03-13,,,,0.0,,,,5.706818181818182,2.877,14.05,0.2,92.36363636363636,0.3204545454545454,,3850.0,3600.0,,
2020-03-14,,,,0.0,,,,9.802214285714284,5.179,15.438,4.6000000000000005,77.02857142857144,2.410214285714286,,3850.0,3600.0,,
2020-03-15,,,,0.0,,,,7.916374999999999,2.637,14.745,3.4000000000000004,84.06666666666666,1.2171666666666667,,3850.0,3600.0,,
2020-03-16,,,,0.0,,,,8.029291666666667,2.983,14.84,6.602,87.97500000000001,0.9757916666666668,,3850.0,3600.0,,
2020-03-17,,,,0.0,,,,7.289583333333333,4.869,12.92,11.402,90.07083333333333,0.7659166666666666,,3850.0,3600.0,,
2020-03-18,,,,0.0,,,,5.644375,2.477,11.419,9.4,90.4625,0.8290416666666666,,3850.0,3600.0,,
2020-03-19,,,,0.0,,,,6.029583333333334,1.886,12.509,11.602,86.47916666666667,0.7659583333333333,,3850.0,3600.0,,
2020-03-20,,,,0.0,,,,6.107625,4.037,11.419,4.8,96.72083333333336,1.3955,,3850.0,3600.0,,
2020-03-21,,,,0.0,,,,6.458458333333334,3.089,12.219,0.2,88.54166666666667,1.7732083333333335,,3850.0,3600.0,,
2020-03-22,,,,0.0,,,,5.65625,2.262,10.761,7.6,92.87916666666666,0.6400416666666666,,3850.0,3600.0,,
2020-03-23,,,,0.0,,,,8.067541666666667,4.011,13.714,0.8,85.69166666666666,1.259083333333333,,3850.0,3600.0,,
2020-03-24,,,,0.0,,,,7.763875,2.717,15.676,0.2,81.00416666666666,1.1751666666666667,,3850.0,3600.0,,
2020-03-25,,,,0.0,,,,8.601208333333334,1.48,18.438,0.0,81.19166666666666,1.5215,,3850.0,3600.0,,
2020-03-26,,,,0.0,,,,8.983125,5.565,15.772,5.4,88.37083333333334,1.2275833333333332,,3850.0,3600.0,,
2020-03-27,,,,0.0,,,,8.264708333333333,6.0,14.29,6.001,91.37083333333334,1.0597083333333333,,3850.0,3600.0,,
2020-03-28,,,,0.0,,,,7.570833333333333,6.026,13.257,5.2,92.20833333333331,0.7659166666666667,,3850.0,3600.0,,
2020-03-29,,,,0.0,,,,7.936625,4.532,16.01,7.201,88.6375,0.7974166666666666,,3850.0,3600.0,,
2020-03-30,,,,0.0,,,,7.291458333333334,2.797,14.337,2.4,88.2,0.8918749999999999,,3850.0,3600.0,,
2020-03-31,,,,0.0,,,,7.988625,5.308,13.473,2.2,87.44166666666666,1.0282083333333334,,3850.0,3600.0,,
2020-04-01,,,,0.0,,,,8.016666666666667,5.179,15.748,3.6,84.41250000000001,1.227625,,3850.0,3600.0,,
2020-04-02,,,,0.0,,,,9.17275,6.839,13.546,0.0,63.958333333333336,3.65125,,3850.0,3600.0,,
2020-04-03,,,,0.0,,,,9.931625,5.385,15.008,0.0,64.07083333333334,2.2349166666666664,,3850.0,3600.0,,
2020-04-04,,,,0.0,,,,8.4745,2.209,16.082,0.7999999999999999,78.00416666666666,1.5948333333333335,,3850.0,3600.0,,
2020-04-05,,,,0.0,,,,8.208333333333334,2.717,14.601,0.0,83.22083333333333,0.9547916666666666,,3850.0,3600.0,,
2020-04-06,,,,0.0,,,,8.921916666666666,4.246,17.177,0.4,79.66250000000001,1.1332083333333334,,3850.0,3600.0,,
2020-04-07,,,,0.0,,,,9.935875,3.168,17.986,0.0,74.75,1.0177083333333334,,3850.0,3600.0,,
2020-04-08,,,,0.0,,,,8.325625,4.61,15.915,4.601,88.60833333333333,0.5770833333333333,,3850.0,3600.0,,
2020-04-09,,,,0.0,,,,8.517041666666666,4.324,16.177,0.2,87.24583333333334,0.4302499999999999,,3850.0,3600.0,,
2020-04-10,,,,0.0,,,,8.757833333333332,2.877,16.796,0.2,76.60833333333333,0.923375,,3850.0,3600.0,,
2020-04-11,,,,0.0,,,,7.139625,4.115,14.888,5.8,86.47500000000001,0.860375,,3850.0,3600.0,,
2020-04-12,,,,0.0,,,,8.745875,3.168,16.844,0.2,78.53333333333333,1.1017083333333333,,3850.0,3600.0,,
2020-04-13,,,,0.0,,,,8.923875,4.973,16.225,3.4,85.70416666666667,1.385,,3850.0,3600.0,,
2020-04-14,,,,0.0,,,,8.976125,4.869,15.843,0.0,84.39999999999999,1.5004583333333332,,3850.0,3600.0,,
2020-04-15,,,,0.0,,,,7.993625000000001,2.717,14.84,0.0,80.96666666666667,1.65775,,3850.0,3600.0,,
2020-04-16,,,,0.0,,,,7.465166666666666,1.724,15.605,0.0,75.47500000000001,1.3010416666666669,,3850.0,3600.0,,
2020-04-17,,,,0.0,,,,6.569291666666667,0.439,13.497,1.6,82.66666666666667,0.7554166666666666,,3850.0,3600.0,,
2020-04-18,,,,0.0,,,,7.663125,3.617,13.666,0.0,81.19583333333334,1.02825,,3850.0,3600.0,,
2020-04-19,,,,0.0,,,,7.801708333333334,1.044,15.605,0.0,74.91666666666667,1.2171666666666667,,3850.0,3600.0,,
2020-04-20,,,,0.0,,,,7.710583333333333,0.687,16.082,0.0,71.47916666666667,1.227625,,3850.0,3600.0,,
2020-04-21,,,,0.0,,,,8.133083333333333,-0.732,16.487,0.0,65.79583333333333,1.6472916666666666,,3850.0,3600.0,,
2020-04-22,,,,0.0,,,,8.416583333333334,1.208,17.391,0.0,73.39166666666667,1.4374166666666666,,3850.0,3600.0,,
2020-04-23,,,,0.0,,,,8.15025,2.717,16.558,0.0,79.28333333333333,1.175125,,3850.0,3600.0,,
2020-04-24,,,,0.0,,,,8.328333333333333,4.61,16.249,0.0,84.425,0.923375,,3850.0,3600.0,,
2020-04-25,,,,0.0,,,,8.402166666666666,4.246,16.368,4.6000000000000005,83.64999999999999,1.1855833333333334,,3850.0,3600.0,,
2020-04-26,,,,0.0,,,,9.226458333333332,4.115,16.796,1.4,81.175,0.7659583333333333,,3850.0,3600.0,,
2020-04-27,,,,0.0,,,,8.634833333333333,3.433,14.577,1.8,79.825,1.280125,,3850.0,3600.0,,
2020-04-28,,,,0.0,,,,9.297791666666669,2.717,16.32,0.0,72.63333333333334,1.542375,,3850.0,3600.0,,
2020-04-29,,,,0.0,,,,8.2425,2.557,16.01,0.4,80.77083333333333,0.703,,3850.0,3600.0,,
2020-04-30,,,,0.0,,,,9.567791666666666,5.872,16.225,1.2000000000000002,73.07916666666667,1.3640416666666668,,3850.0,3600.0,,
2020-05-01,,,,0.0,,,,9.548916666666669,6.0,16.106,1.2,71.32083333333334,1.9515833333333332,,3850.0,3600.0,,
2020-05-02,,,,0.0,,,,8.603416666666666,4.454,15.175,0.6000000000000001,77.7625,1.2171666666666667,,3850.0,3600.0,,
2020-05-03,,,,0.0,,,,7.944875,2.236,14.888,12.603,85.04583333333333,0.9547916666666666,,3850.0,3600.0,,
2020-05-04,,,,0.0,,,,6.557708333333333,4.48,12.968,10.8,93.1875,0.4301666666666666,,3850.0,3600.0,,
2020-05-05,,,,0.0,,,,8.165625,4.636,15.366,1.2,79.90833333333333,1.0806666666666669,,3850.0,3600.0,,
2020-05-06,,,,0.0,,,,8.000458333333333,2.289,16.01,2.0,81.6375,1.112291666666667,,3850.0,3600.0,,
2020-05-07,,,,0.0,,,,7.737291666666667,3.248,12.727,1.4,84.64166666666667,0.8709166666666667,,3850.0,3600.0,,
2020-05-08,,,,0.0,,,,10.085,4.506,17.177,0.4,75.10000000000001,1.2170833333333333,,3850.0,3600.0,,
2020-05-09,,,,0.0,,,,9.807416666666668,4.35,17.296,0.0,79.87916666666666,0.7659166666666666,,3850.0,3600.0,,
2020-05-10,,,,0.0,,,,9.681625,2.557,16.534,0.0,79.79166666666667,0.766,,3850.0,3600.0,,
2020-05-11,,,,0.0,,,,9.472583333333333,5.437,16.296,0.0,82.52916666666667,1.11225,,3850.0,3600.0,,
2020-05-12,,,,0.0,,,,8.181583333333334,4.246,15.247,1.2000000000000002,84.08749999999999,0.8394166666666667,,3850.0,3600.0,,
2020-05-13,,,,0.0,,,,7.747791666666667,1.751,16.296,0.0,74.16250000000001,0.9022916666666668,,3850.0,3600.0,,
2020-05-14,,,,0.0,,,,7.420333333333333,2.316,14.768,2.4,83.33333333333333,0.975875,,3850.0,3600.0,,
2020-05-15,,,,0.0,,,,8.758916666666666,2.93,16.558,0.4,78.87083333333334,0.839375,,3850.0,3600.0,,
2020-05-16,,,,0.0,,,,8.585416666666667,2.584,17.296,2.8,80.25416666666666,0.8394166666666667,,3850.0,3600.0,,
2020-05-17,,,,0.0,,,,7.93825,2.074,14.409,0.2,80.575,0.7660416666666666,,3850.0,3600.0,,
2020-05-18,,,,0.0,,,,8.36125,5.128,14.17,3.2,83.89166666666667,0.7555,,3850.0,3600.0,,
2020-05-19,,,,0.0,,,,8.369416666666668,4.298,15.772,1.2000000000000002,81.99166666666666,0.5141249999999999,,3850.0,3600.0,,
2020-05-20,,,,0.0,,,,8.34275,1.994,15.652,0.2,77.77499999999999,0.8393333333333333,,3850.0,3600.0,,
2020-05-21,,,,0.0,,,,8.482958333333334,1.832,16.987,0.0,71.925,1.0072916666666665,,3850.0,3600.0,,
2020-05-22,,,,0.0,,,,7.463916666666666,1.561,18.461,0.0,76.33333333333333,0.6820416666666667,,3850.0,3600.0,,
2020-05-23,,,,0.0,,,,7.3364166666666675,0.687,16.344,0.0,77.17083333333333,0.9547916666666666,,3850.0,3600.0,,
2020-05-24,,,,0.0,,,,8.065541666666666,1.588,16.225,0.4,78.49166666666666,1.1227083333333334,,3850.0,3600.0,,
2020-05-25,,,,0.0,,,,9.21875,4.115,15.796,0.2,72.09166666666667,1.762625,,3850.0,3600.0,,
2020-05-26,,,,0.0,,,,9.749916666666666,6.408,14.625,0.0,52.225,3.231625,,3850.0,3600.0,,
2020-05-27,,,,0.0,,,,6.764333333333333,-2.189,17.296,0.0,56.39166666666667,1.112083333333333,,3850.0,3600.0,,
2020-05-28,,,,0.0,,,,6.1870416666666666,-1.527,15.605,0.0,72.22083333333333,1.2170833333333333,,3850.0,3600.0,,
2020-05-29,,,,0.0,,,,6.268375,-0.255,14.433,0.0,74.29166666666667,0.923375,,3850.0,3600.0,,
2020-05-30,,,,0.0,,,,5.9375,-0.563,15.294,0.0,76.7375,1.206625,,3850.0,3600.0,,
2020-05-31,,,,0.0,,,,7.0616666666666665,-0.116,14.218,0.0,78.16666666666667,0.9758333333333332,,3850.0,3600.0,,
2020-06-01,,,,0.0,,,,8.111583333333334,3.538,16.082,0.0,77.62083333333334,1.0387916666666668,,3850.0,3600.0,,
2020-06-02,,,,0.0,,,,7.585458333333332,1.994,13.834,0.0,75.73333333333333,1.059791666666667,,3850.0,3600.0,,
2020-06-03,,,,0.0,,,,6.7011666666666665,0.852,14.17,0.0,74.28333333333333,1.238125,,3850.0,3600.0,,
2020-06-04,,,,0.0,,,,6.500875,0.107,16.654,0.0,76.70833333333333,0.96525,,3850.0,3600.0,,
2020-06-05,,,,0.0,,,,6.427625,-0.171,14.768,0.0,77.42916666666666,1.2695416666666666,,3850.0,3600.0,,
2020-06-06,,,,0.0,,,,6.390041666666666,1.099,14.146,0.4,79.3125,0.9442916666666666,,3850.0,3600.0,,
2020-06-07,,,,0.0,,,,8.204666666666666,-0.255,16.106,0.0,62.7375,1.343125,,3850.0,3600.0,,
2020-06-08,,,,0.0,,,,9.92025,3.142,15.294,0.0,47.35833333333333,1.710208333333333,,3850.0,3600.0,,
2020-06-09,,,,0.0,,,,8.787458333333333,1.425,17.011,0.0,48.775,1.3745,,3850.0,3600.0,,
2020-06-10,,,,0.0,,,,6.209833333333333,-1.756,16.677,0.0,57.55416666666667,1.14375,,3850.0,3600.0,,
2020-06-11,,,,0.0,,,,6.976958333333333,0.024,17.986,0.0,60.425,0.8499166666666667,,3850.0,3600.0,,
2020-06-12,,,,0.0,,,,5.611208333333334,-1.1,15.27,0.0,71.35833333333333,1.15425,,3850.0,3600.0,,
